BW,conv_sa,1.8,1,1,93.46,91.83,93.46
BW,conv_sa,1.8,1,2,94.68,93.34,94.68
BW,conv_sa,1.8,1,3,88.75,85.93,88.75
BW,conv_sa,1.8,1,4,96.56,95.70,96.56
BW,conv_sa,1.8,1,5,93.87,92.34,93.87
BW,conv_sa,1.8,5,1,94.33,92.91,94.33
BW,conv_sa,1.8,5,2,89.03,86.28,89.03
BW,conv_sa,1.8,5,3,89.95,87.44,89.95
BW,conv_sa,1.8,5,4,91.41,89.26,91.41
BW,conv_sa,1.8,5,5,96.07,95.08,96.07
BW,conv_sa,1.8,10,1,86.74,83.42,86.74
BW,conv_sa,1.8,10,2,97.11,96.38,97.11
BW,conv_sa,1.8,10,3,98.17,97.71,98.17
BW,conv_sa,1.8,10,4,94.42,93.03,94.42
BW,conv_sa,1.8,10,5,98.89,98.61,98.89
BW,conv_sa,1.8,15,1,98.12,97.65,98.12
BW,conv_sa,1.8,15,2,89.28,86.59,89.28
BW,conv_sa,1.8,15,3,92.86,91.07,92.86
BW,conv_sa,1.8,15,4,97.17,96.46,97.17
BW,conv_sa,1.8,15,5,94.83,93.53,94.83
BW,conv_sa,1.8,20,1,95.35,94.18,95.35
BW,conv_sa,1.8,20,2,94.01,92.51,94.01
BW,conv_sa,1.8,20,3,93.72,92.16,93.72
BW,conv_sa,1.8,20,4,99.36,99.20,99.36
BW,conv_sa,1.8,20,5,91.10,88.88,91.10
BW,conv_sa,1.8,25,1,97.07,96.33,97.07
BW,conv_sa,1.8,25,2,99.06,98.83,99.06
BW,conv_sa,1.8,25,3,99.03,98.79,99.03
BW,conv_sa,1.8,25,4,99.83,99.79,99.83
BW,conv_sa,1.8,25,5,98.07,97.58,98.07
BW,conv_sa,1,25,1,98.44,98.05,98.44
BW,conv_sa,1,25,2,96.73,95.91,96.73
BW,conv_sa,1,25,3,93.17,91.46,93.17
BW,conv_sa,1,25,4,95.50,94.38,95.50
BW,conv_sa,1,25,5,99.98,99.97,99.98
BW,conv_no_sa,1.8,25,1,99.76,99.70,99.76
BW,conv_no_sa,1.8,25,2,89.39,86.74,89.39
BW,conv_no_sa,1.8,25,3,98.11,97.64,98.11
BW,conv_no_sa,1.8,25,4,97.24,96.55,97.24
BW,conv_no_sa,1.8,25,5,98.31,97.88,98.31
BW,conv_no_sa,1,25,1,99.71,99.64,99.71
BW,conv_no_sa,1,25,2,97.88,97.35,97.88
BW,conv_no_sa,1,25,3,98.97,98.72,98.97
BW,conv_no_sa,1,25,4,97.85,97.31,97.85
BW,conv_no_sa,1,25,5,95.26,94.07,95.26
