IP,conv_no_sa,1,25,1,96.60,95.92,96.60
IP,conv_no_sa,1,25,2,95.57,94.68,95.57
IP,conv_no_sa,1,25,3,97.21,96.65,97.21
IP,conv_no_sa,1,25,4,97.57,97.08,97.57
IP,conv_no_sa,1,25,5,96.63,95.95,96.63
IP,conv_no_sa,1.8,25,1,98.49,98.19,98.49
IP,conv_no_sa,1.8,25,2,91.91,90.29,91.91
IP,conv_no_sa,1.8,25,3,98.04,97.65,98.04
IP,conv_no_sa,1.8,25,4,97.25,96.70,97.25
IP,conv_no_sa,1.8,25,5,94.25,93.10,94.25
