PU,conv_sa,1.8,25,1,73.90,60.85,73.90
PU,conv_sa,1.8,25,2,77.22,65.82,77.22
PU,conv_sa,1.8,25,3,68.53,52.79,68.53
PU,conv_sa,1.8,25,4,70.92,56.38,70.92
PU,conv_sa,1.8,25,5,80.48,70.72,80.48
PU,conv_sa,1,25,1,77.45,66.18,77.45
PU,conv_sa,1,25,2,78.15,67.23,78.15
PU,conv_sa,1,25,3,74.22,61.32,74.22
PU,conv_sa,1,25,4,73.88,60.83,73.88
PU,conv_sa,1,25,5,77.95,66.92,77.95
PU,conv_no_sa,1.8,25,1,59.71,39.56,59.71
PU,conv_no_sa,1.8,25,2,69.06,53.59,69.06
PU,conv_no_sa,1.8,25,3,63.34,45.01,63.34
PU,conv_no_sa,1.8,25,4,61.30,41.95,61.30
PU,conv_no_sa,1.8,25,5,70.47,55.70,70.47
PU,conv_no_sa,1,25,1,74.87,62.31,74.87
PU,conv_no_sa,1,25,2,69.70,54.55,69.70
PU,conv_no_sa,1,25,3,80.10,70.15,80.10
PU,conv_no_sa,1,25,4,78.50,67.75,78.50
PU,conv_no_sa,1,25,5,72.28,58.42,72.28
PU,conv_sa,1.8,1,1,55.64,33.46,55.64
PU,conv_sa,1.8,1,2,69.07,53.61,69.07
PU,conv_sa,1.8,1,3,66.96,50.45,66.96
PU,conv_sa,1.8,1,4,69.69,54.54,69.69
PU,conv_sa,1.8,1,5,75.76,63.64,75.76
PU,conv_sa,1.8,5,1,77.95,66.93,77.95
PU,conv_sa,1.8,5,2,71.16,56.75,71.16
PU,conv_sa,1.8,5,3,79.34,69.02,79.34
PU,conv_sa,1.8,5,4,77.53,66.30,77.53
PU,conv_sa,1.8,5,5,71.44,57.17,71.44
PU,conv_sa,1.8,10,1,71.12,56.69,71.12
PU,conv_sa,1.8,10,2,76.91,65.37,76.91
PU,conv_sa,1.8,10,3,69.52,54.27,69.52
PU,conv_sa,1.8,10,4,79.44,69.16,79.44
PU,conv_sa,1.8,10,5,73.00,59.51,73.00
PU,conv_sa,1.8,15,1,72.64,58.96,72.64
PU,conv_sa,1.8,15,2,67.84,51.76,67.84
PU,conv_sa,1.8,15,3,72.92,59.38,72.92
PU,conv_sa,1.8,15,4,76.91,65.36,76.91
PU,conv_sa,1.8,15,5,76.42,64.63,76.42
PU,conv_sa,1.8,20,1,75.26,62.89,75.26
PU,conv_sa,1.8,20,2,79.25,68.87,79.25
PU,conv_sa,1.8,20,3,77.93,66.89,77.93
PU,conv_sa,1.8,20,4,73.99,60.98,73.99
PU,conv_sa,1.8,20,5,81.35,72.02,81.35
